Survey_Date,Survey_Time,Study_Area,Transect_Number,Visit_Number,Sample_Number,Observer,Sample_ID,Location_Latitude,Location_Longitude,Snow_Conditions,Comments,Species,Notes,Censor
3/25/2024 16:00,13:01,50,12,3,8,LS,50-12-3-8-LS,179149.1215,532147.6486,25 - 75%,Young beech and birch ,Snowshoe Hare,,0
3/25/2024 16:00,10:20,50,4,3,1,SM,50-4-3-1-SM,178882.5337,530692.056,0 - 25%,"Mixed age hardwood, found on an old road not very dense",Snowshoe Hare,,0
2/22/2024 17:00,9:36,50,5,1,1,AM,50-5-1-1-AM,178786.649,530949.0742,0 - 25%,Inbetween 5/6 birch ,Snowshoe Hare,,1
3/6/2024 17:00,10:25,50,5,2,1,CR,50-5-2-1-CR,178781.9498,530930.5193,0 - 25%,On way to transect 6. Beech and cherry smaller trees.,Snowshoe Hare,,1
3/6/2024 17:00,10:29,50,5,2,2,CR,50-5-2-2-CR,178787.5669,530954.9249,0 - 25%,"Heading to transect 6, beech trees small with some larger cherry, also near boulders ",Snowshoe Hare,,1
2/22/2024 17:00,9:42,50,6,1,1,AM,50-6-1-1-AM,178776.2542,531019.2568,75 - 100%,Before transect,Snowshoe Hare,,1
2/22/2024 17:00,9:52,50,6,1,2,AM,50-6-1-2-AM,179029.1359,531087.8087,75 - 100%,Beech,Snowshoe Hare,,0
3/6/2024 17:00,10:37,50,6,2,1,CR,50-6-2-1-CR,178781.2566,531028.3236,0 - 25%,"Found on the way to transect 6, above slope. Small to mid cherry trees with beech saplings ",Snowshoe Hare,,1
3/6/2024 17:00,10:42,50,6,2,2,CR,50-6-2-2-CR,178778.1609,531059.5434,0 - 25%,Beech and cherry mid canopy ,Snowshoe Hare,,0
3/6/2024 17:00,10:46,50,6,2,3,CR,50-6-2-3-CR,178816.8187,531080.1386,0 - 25%,In rocky area with mid canopy ,Snowshoe Hare,,0
3/6/2024 17:00,10:54,50,6,2,4,CR,50-6-2-4-CR,178936.7075,531055.4741,0 - 25%,"Near old road, mid canopy cover of beech and cherry and red maple",Snowshoe Hare,,0
3/6/2024 17:00,10:59,50,6,2,5,CR,50-6-2-5-CR,178995.6194,531053.1889,0 - 25%,"Mid canopy, with fallen tree near by.",Snowshoe Hare,,0
3/6/2024 17:00,11:03,50,6,2,6,CR,50-6-2-6-CR,179035.7642,531065.1094,0 - 25%,"Mid canopy, little understory",Snowshoe Hare,,0
3/6/2024 17:00,11:06,50,6,2,7,CR,50-6-2-7-CR,179069.399,531060.9151,0 - 25%,Mid canopy with littl understory,Snowshoe Hare,,0
3/6/2024 17:00,11:11,50,6,2,8,CR,50-6-2-8-CR,179177.6308,531066.7794,0 - 25%,Mid canopy and some understory saplings. Near dead deer,Snowshoe Hare,,0
3/6/2024 17:00,11:21,50,6,2,9,CR,50-6-2-9-CR,179381.7002,531041.723,0 - 25%,"Between two old roads mid canopy, with a few saplings ",Snowshoe Hare,,0
2/22/2024 17:00,10:58,50,7,1,10,SM,50-7-1-10-SM,179210.6977,531228.4853,75 - 100%,Dense beech ,Snowshoe Hare,,0
2/22/2024 17:00,11:05,50,7,1,11,SM,50-7-1-11-SM,179291.8221,531222.3172,75 - 100%,,Snowshoe Hare,,0
2/22/2024 17:00,10:10,50,7,1,1,SM,50-7-1-1-SM,178781.007,531260.0165,75 - 100%,Dense beech ,Snowshoe Hare,,0
2/22/2024 17:00,10:16,50,7,1,2,SM,50-7-1-2-SM,178790.6501,531243.2808,75 - 100%,,Snowshoe Hare,,0
2/22/2024 17:00,10:17,50,7,1,3,SM,50-7-1-3-SM,178794.3063,531242.8343,75 - 100%,,Snowshoe Hare,,0
2/22/2024 17:00,10:21,50,7,1,4,SM,50-7-1-4-SM,178805.4331,531246.9423,75 - 100%,Dense beech ,Snowshoe Hare,,0
2/22/2024 17:00,10:25,50,7,1,5,SM,50-7-1-5-SM,178832.5622,531246.3674,25 - 75%,Dense beech ,Snowshoe Hare,,0
2/22/2024 17:00,10:32,50,7,1,6,SM,50-7-1-6-SM,178920.0189,531238.6628,75 - 100%,"Dense beech, mixed age",Snowshoe Hare,,0
2/22/2024 17:00,10:39,50,7,1,7,SM,50-7-1-7-SM,179031.4922,531248.5612,75 - 100%,"Not very dense, mixed age beech and dogwood ",Snowshoe Hare,,0
2/22/2024 17:00,10:45,50,7,1,8,SM,50-7-1-8-SM,179089.8367,531239.276,75 - 100%,,Snowshoe Hare,,0
2/22/2024 17:00,10:51,50,7,1,9,SM,50-7-1-9-SM,179133.6211,531230.896,75 - 100%,,Snowshoe Hare,,0
3/5/2024 17:00,11:35,50,7,2,10,SM,50-7-2-10-SM,178927.4253,531287.3985,0 - 25%,Dense beech,Snowshoe Hare,,0
3/5/2024 17:00,11:38,50,7,2,11,SM,50-7-2-11-SM,178883.4637,531272.807,0 - 25%,,Snowshoe Hare,,0
3/5/2024 17:00,11:43,50,7,2,12,SM,50-7-2-12-SM,178790.3291,531243.8622,0 - 25%,,Snowshoe Hare,,0
3/5/2024 17:00,11:48,50,7,2,13,SM,50-7-2-13-SM,178804.301,531307.7257,0 - 25%,,Snowshoe Hare,,1
3/5/2024 17:00,10:55,50,7,2,1,SM,50-7-2-1-SM,179556.0536,531234.0279,0 - 25%,Dense beech,Snowshoe Hare,,0
3/5/2024 17:00,11:00,50,7,2,2,SM,50-7-2-2-SM,179514.098,531250.6104,0 - 25%,,Snowshoe Hare,,0
3/5/2024 17:00,10:59,50,7,2,3,SM,50-7-2-3-SM,179518.3771,531251.1185,0 - 25%,,Snowshoe Hare,,0
3/5/2024 17:00,11:08,50,7,2,4,SM,50-7-2-4-SM,179329.638,531275.7679,0 - 25%,Dense beech and dogwood ,Snowshoe Hare,,0
3/5/2024 17:00,11:11,50,7,2,5,SM,50-7-2-5-SM,179319.7384,531274.3498,0 - 25%,,Snowshoe Hare,,0
3/5/2024 17:00,11:18,50,7,2,6,SM,50-7-2-6-SM,179178.7994,531290.9314,0 - 25%,,Snowshoe Hare,,0
3/5/2024 17:00,11:21,50,7,2,7,SM,50-7-2-7-SM,179155.734,531291.0812,0 - 25%,Dense beech and dogwood,Snowshoe Hare,,0
3/5/2024 17:00,11:26,50,7,2,8,SM,50-7-2-8-SM,179075.8654,531300.5597,0 - 25%,,Snowshoe Hare,,0
3/5/2024 17:00,11:30,50,7,2,9,SM,50-7-2-9-SM,179025.7273,531303.1684,0 - 25%,,Snowshoe Hare,,0
3/25/2024 16:00,9:38,50,7,3,1,LS,50-7-3-1-LS,178934.305,531281.1178,75 - 100%,Birch and beech,Snowshoe Hare,,0
3/25/2024 16:00,9:46,50,7,3,2,LS,50-7-3-2-LS,178819.7366,531249.9915,25 - 75%,Young maple and beech,Snowshoe Hare,,0
3/25/2024 16:00,9:51,50,7,3,3,LS,50-7-3-3-LS,178793.266,531247.9137,25 - 75%,Young beech and maple,Snowshoe Hare,,0
3/25/2024 16:00,9:54,50,7,3,4,LS,50-7-3-4-LS,178772.5233,531230.7132,25 - 75%,Young beech and maple ,Snowshoe Hare,,1
2/22/2024 17:00,9:42,50,8,1,1,SM,50-8-1-1-SM,178806.4205,531484.31,25 - 75%,Dense beech and dogwood ,Snowshoe Hare,,0
2/22/2024 17:00,9:42,50,8,1,2,SM,50-8-1-2-SM,178898.7455,531449.7275,25 - 75%,Dense beech and dogwood ,Snowshoe Hare,,0
2/22/2024 17:00,9:39,50,8,1,3,SM,50-8-1-3-SM,178905.515,531423.8709,25 - 75%,Dense beech and dogwood ,Snowshoe Hare,,0
2/22/2024 17:00,9:45,50,8,1,4,SM,50-8-1-4-SM,178908.2872,531420.2689,75 - 100%,,Snowshoe Hare,,0
2/22/2024 17:00,9:51,50,8,1,5,SM,50-8-1-5-SM,178877.1673,531406.8507,0 - 25%,Dense beech and dogwood ,Snowshoe Hare,,0
2/22/2024 17:00,9:58,50,8,1,6,SM,50-8-1-6-SM,178792.9539,531383.3289,0 - 25%,Mature Cherry and beech understory ,Undetermined,where did this one go?,1
2/22/2024 17:00,10:04,50,8,1,7,SM,50-8-1-7-SM,178781.7679,531323.444,75 - 100%,Dense beech ,Snowshoe Hare,,1
3/5/2024 17:00,12:02,50,8,2,1,SM,50-8-2-1-SM,178969.2552,531432.641,0 - 25%,Dense beech,Snowshoe Hare,,0
3/5/2024 17:00,12:03,50,8,2,2,SM,50-8-2-2-SM,178969.6118,531433.9256,0 - 25%,,Snowshoe Hare,,0
3/5/2024 17:00,12:08,50,8,2,3,SM,50-8-2-3-SM,179072.9461,531439.8475,0 - 25%,,Snowshoe Hare,,0
3/6/2024 17:00,10:28,50,9,2,1,LS,50-9-2-1-LS,179256.4541,531591.1539,,,Snowshoe Hare,,0
3/6/2024 17:00,10:36,50,9,2,2,LS,50-9-2-2-LS,179103.7958,531580.7067,0 - 25%,Very young beech and birch thicket edge,Snowshoe Hare,,0
3/6/2024 17:00,10:42,50,9,2,3,LS,50-9-2-3-LS,179055.985,531604.1034,0 - 25%,"Mixed young and mature beech, birch, and maple",Snowshoe Hare,,0
3/6/2024 17:00,10:50,50,9,2,4,LS,50-9-2-4-LS,178823.4453,531605.7183,0 - 25%,,Snowshoe Hare,,0
3/6/2024 17:00,10:57,50,9,2,5,LS,50-9-2-5-LS,178784.984,531679.6177,0 - 25%,Off transect ,Snowshoe Hare,,1
3/25/2024 16:00,10:33,50,9,3,1,LS,50-9-3-1-LS,178993.7655,531618.3276,0 - 25%,Young beech,Snowshoe Hare,,0
3/1/2024 17:00,12:38,51,11,1,1,AZ,51-11-1-1-AZ,146359.4384,506570.223,0 - 25%,Young forest. Avg dbh 3-5 in. Some mature trees. ,Snowshoe Hare,,0
3/1/2024 17:00,12:42,51,11,1,2,AZ,51-11-1-2-AZ,146378.4916,506563.8964,0 - 25%,Same as 1,Undetermined,,0
3/1/2024 17:00,9:02,51,1,1,1,LS,51-1-1-1-LS,146894.3965,504763.8963,25 - 75%,Under blown down tree,Snowshoe Hare,,0
3/1/2024 17:00,9:34,51,1,1,2,LS,51-1-1-2-LS,147314.9771,504761.9732,75 - 100%,"Extremely small and oddly shaped pellet, but it was right on what appear to be fresh hare tracks (hind foot measurement 5”) in the snow",Snowshoe Hare,,0
4/3/2024 16:00,9:32,51,11,3,1,AM,51-11-3-1-AM,146322.0339,506609.2864,0 - 25%,Birch,Undetermined,,0
3/26/2024 16:00,10:08,51,11,3,1,CR,51-11-3-1-CR,146342.479,506570.9461,0 - 25%,"Young beech trees, on slope, somewhat rocky ",Snowshoe Hare,,0
3/1/2024 17:00,10:37,51,2,1,1,LS,51-2-1-1-LS,146445.978,504926.4031,25 - 75%,Under young conifers,Snowshoe Hare,,0
3/12/2024 16:00,11:47,51,2,2,1,CR,51-2-2-1-CR,146386.8882,504913.2602,0 - 25%,Small hemlock thicket with a big cherry tree,Snowshoe Hare,,0
3/12/2024 16:00,11:54,51,2,2,2,CR,51-2-2-2-CR,146456.853,504934.6639,0 - 25%,"Hemlocks saplings and beech saplings, a few small to medium cherry. Lots of cover",Snowshoe Hare,,0
3/1/2024 17:00,9:47,51,6,1,1,CR,51-6-1-1-CR,147267.8166,505656.8059,0 - 25%,"Hung beech trees thicket, with red pine",Snowshoe Hare,,0
3/1/2024 17:00,9:59,51,6,1,2,CR,51-6-1-2-CR,147402.2122,505662.1836,25 - 75%,"Tracks with pellet, young trees/saplings, larger red pine",Snowshoe Hare,,0
3/12/2024 16:00,9:56,51,6,2,1,LS,51-6-2-1-LS,147123.6532,505643.049,0 - 25%,"In young raspberry, beech, white pine, and maple adjacent to beaver meadow",Snowshoe Hare,,0
3/12/2024 16:00,10:10,51,6,2,2,LS,51-6-2-2-LS,147299.3162,505665.6953,0 - 25%,Found in a thicket of young beech with an overstory of cherry and white pine,Snowshoe Hare,,0
3/26/2024 16:00,9:24,51,6,3,1,SM,51-6-3-1-SM,147291.3753,505701.6865,0 - 25%,"Mixed age hardwood, somewhat dense understory. Sample pretty degraded",Snowshoe Hare,,0
3/26/2024 16:00,9:27,51,6,3,2,SM,51-6-3-2-SM,147282.9738,505702.8155,0 - 25%,,Snowshoe Hare,,0
3/26/2024 16:00,9:30,51,6,3,3,SM,51-6-3-3-SM,147270.7952,505715.8464,0 - 25%,,Snowshoe Hare,,0
3/26/2024 16:00,9:38,51,6,3,4,SM,51-6-3-4-SM,147102.8652,505732.604,0 - 25%,"Mixed age hardwood, dense understory ",Snowshoe Hare,,0
3/1/2024 17:00,8:53,51,7,1,1,SM,51-7-1-1-SM,146563.3919,505811.0869,25 - 75%,Mature hemlock ,Snowshoe Hare,,0
3/1/2024 17:00,8:54,51,7,1,2,SM,51-7-1-2-SM,146560.5007,505809.9876,25 - 75%,Mature hemlock ,Snowshoe Hare,,0
3/26/2024 16:00,11:13,51,7,3,1,LS,51-7-3-1-LS,147246.3374,505841.6447,0 - 25%,Thick conifer and cherry forest.,Snowshoe Hare,,0
3/26/2024 16:00,11:17,51,7,3,2,LS,51-7-3-2-LS,147279.8777,505843.5212,0 - 25%,Small clearing with ferns and young raspberry ,Snowshoe Hare,,0
3/26/2024 16:00,11:20,51,7,3,3,LS,51-7-3-3-LS,147284.7581,505832.9364,0 - 25%,Conifers and young maple ,Snowshoe Hare,,0
3/26/2024 16:00,11:33,51,7,3,4,LS,51-7-3-4-LS,147793.7123,505842.3009,0 - 25%,"Very young beech, mixed hardwood overstory",Snowshoe Hare,,0
4/3/2024 16:00,8:52,51,7,4,1,SM,51-7-4-1-SM,147261.5897,505840.2439,0 - 25%,Somewhat dense beech and mature hardwood ,Snowshoe Hare,,0
3/1/2024 17:00,9:39,51,8,1,1,SM,51-8-1-1-SM,146078.8866,506062.9303,25 - 75%,Young beech and mature cherry. Not very dense ,Snowshoe Hare,,0
2/23/2024 17:00,12:04,52,10,1,1,TF,52-10-1-1-TF,129283.0872,513187.4107,0 - 25%,In mt. Laurel patch ,Snowshoe Hare,,0
2/23/2024 17:00,12:25,52,10,1,2,TF,52-10-1-2-TF,129466.0215,513176.2471,0 - 25%,In mt. Laurel patch,Snowshoe Hare,,0
2/23/2024 17:00,12:33,52,10,1,3,TF,52-10-1-3-TF,129495.5281,513171.9482,0 - 25%,,Snowshoe Hare,,0
3/13/2024 16:00,9:57,52,10,2,1,LS,52-10-2-1-LS,129783.7677,513209.8176,0 - 25%,Mtn Laurel ,Snowshoe Hare,,0
3/13/2024 16:00,10:06,52,10,2,2,LS,52-10-2-2-LS,129660.6643,513189.366,0 - 25%,Mtn Laurel ,Snowshoe Hare,,0
3/13/2024 16:00,10:15,52,10,2,3,LS,52-10-2-3-LS,129587.9971,513185.0533,0 - 25%,Mtn Laurel ,Snowshoe Hare,,0
3/13/2024 16:00,10:26,52,10,2,4,LS,52-10-2-4-LS,129484.3401,513185.1716,0 - 25%,Mtn Laurel ,Snowshoe Hare,,0
3/13/2024 16:00,10:32,52,10,2,5,LS,52-10-2-5-LS,129475.5178,513186.2314,0 - 25%,Mtn Laurel ,Snowshoe Hare,,0
3/13/2024 16:00,10:36,52,10,2,6,LS,52-10-2-6-LS,129458.7353,513191.0276,0 - 25%,Mtn Laurel. Small sample…maybe cottontail?,Snowshoe Hare,,0
3/13/2024 16:00,10:44,52,10,2,7,LS,52-10-2-7-LS,129380.4052,513190.3158,0 - 25%,"Mtn Laurel understory, Oak overstory.",Snowshoe Hare,,0
3/13/2024 16:00,10:52,52,10,2,8,LS,52-10-2-8-LS,129299.183,513216.2278,0 - 25%,Mtn Laurel ,Snowshoe Hare,,0
3/28/2024 16:00,8:44,52,10,3,1,AM,52-10-3-1-AM,129472.007,513187.8135,0 - 25%,Laurel,Snowshoe Hare,,0
3/28/2024 16:00,8:50,52,10,3,2,AM,52-10-3-2-AM,129497.568,513198.3199,0 - 25%,Laurel,Snowshoe Hare,,0
3/28/2024 16:00,11:06,52,10,3,3,AM,52-10-3-3-AM,129164.8606,513208.7125,0 - 25%,Laurel,Snowshoe Hare,,0
3/28/2024 16:00,11:09,52,10,3,4,AM,52-10-3-4-AM,129187.4241,513194.5312,0 - 25%,Laurel,Snowshoe Hare,,0
4/4/2024 16:00,10:35,52,10,4,1,SM,52-10-4-1-SM,129270.9898,513219.636,0 - 25%,Dense laurel,Snowshoe Hare,,0
4/4/2024 16:00,10:41,52,10,4,2,SM,52-10-4-2-SM,129319.3161,513241.4185,0 - 25%,Dense laurel ,Snowshoe Hare,,0
2/23/2024 17:00,11:46,52,11,1,1,AZ,52-11-1-1-AZ,129168.4359,513352.6179,0 - 25%,Laurel,Snowshoe Hare,,0
2/23/2024 17:00,11:49,52,11,1,2,AZ,52-11-1-2-AZ,129169.9354,513358.6463,0 - 25%,Laurel,Snowshoe Hare,,0
2/23/2024 17:00,11:52,52,11,1,3,AZ,52-11-1-3-AZ,129258.9047,513357.9355,0 - 25%,Laurel,Snowshoe Hare,,0
2/23/2024 17:00,11:55,52,11,1,4,AZ,52-11-1-4-AZ,129270.7625,513354.7166,0 - 25%,Laurel,Snowshoe Hare,,0
2/23/2024 17:00,11:58,52,11,1,5,AZ,52-11-1-5-AZ,129292.42,513366.9769,0 - 25%,Laurel,Snowshoe Hare,,0
2/23/2024 17:00,12:00,52,11,1,6,AZ,52-11-1-6-AZ,129309.1677,513368.2378,0 - 25%,Laurel,Snowshoe Hare,,0
2/23/2024 17:00,12:04,52,11,1,7,AZ,52-11-1-7-AZ,129328.0482,513367.4219,0 - 25%,Laurel,Snowshoe Hare,,0
2/23/2024 17:00,12:05,52,11,1,8,AZ,52-11-1-8-AZ,129335.5085,513370.3826,0 - 25%,Laurel,Snowshoe Hare,,0
2/23/2024 17:00,12:13,52,11,1,9,AZ,52-11-1-9-AZ,129576.4064,513369.9191,25 - 75%,Laurel,Snowshoe Hare,,0
2/23/2024 17:00,11:11,52,1,1,1,CR,52-1-1-1-CR,129585.9769,511646.1029,0 - 25%,Just outside a patch of mountain Laurel ,Undetermined,,0
3/13/2024 16:00,10:40,52,11,2,1,AZ,52-11-2-1-AZ,129582.1792,513379.4239,0 - 25%,Laurel,Snowshoe Hare,,0
3/13/2024 16:00,10:53,52,11,2,2,AZ,52-11-2-2-AZ,129788.3934,513366.2907,0 - 25%,Laurel,Snowshoe Hare,,0
3/13/2024 16:00,13:26,52,11,2,3,AZ,52-11-2-3-AZ,129315.9505,513372.3148,0 - 25%,Laurel,Snowshoe Hare,,0
2/23/2024 17:00,11:20,52,1,1,2,CR,52-1-1-2-CR,129540.8714,511544.6634,0 - 25%,"In new growth after control burn, raspberry and shrub mountain Laurel ",Eastern Cottontail,,0
2/23/2024 17:00,11:27,52,1,1,3,CR,52-1-1-3-CR,129448.6644,511565.0217,0 - 25%,"Burned area, with new growth raspberry and grass",Eastern Cottontail,,0
4/4/2024 16:00,9:01,52,11,4,1,CR,52-11-4-1-CR,129963.6574,513400.2014,0 - 25%,"Very small pellet, probably not hare, found in mountain Laurel thicket ",Snowshoe Hare,,0
4/4/2024 16:00,9:07,52,11,4,2,CR,52-11-4-2-CR,129987.5244,513397.2761,0 - 25%,"Mountain Laurel thicket 
, pellet small",Snowshoe Hare,,0
3/28/2024 16:00,10:25,52,2,3,1,SM,52-2-3-1-SM,128411.7968,511743.6656,0 - 25%,Beech and raspberry.  Could be deer,Eastern Cottontail,,0
3/28/2024 16:00,11:32,52,4,3,1,SM,52-4-3-1-SM,128461.909,512098.9367,0 - 25%,"Mixed age hardwood, not very dense",Eastern Cottontail,,0
4/4/2024 16:00,9:01,52,4,4,1,AM,52-4-4-1-AM,128473.2894,512100.1506,0 - 25%,,Undetermined,,0
2/23/2024 17:00,10:08,52,5,1,1,AM,52-5-1-1-AM,128607.2161,512292.5186,0 - 25%,Poss cottontail,Eastern Cottontail,,0
3/13/2024 16:00,9:13,52,5,2,1,SM,52-5-2-1-SM,128582.679,512295.4379,0 - 25%,Recent burn,Eastern Cottontail,,0
3/13/2024 16:00,9:16,52,5,2,2,SM,52-5-2-2-SM,128570.8717,512297.2895,0 - 25%,"Recent burn, mid aged beech and cherry",Eastern Cottontail,,0
3/28/2024 16:00,9:13,52,5,3,1,CR,52-5-3-1-CR,128516.4357,512245.4624,0 - 25%,"Mid story canopy with down trees for understory, open field near and pellet small, could be cottontail’s ",Undetermined,,0
3/28/2024 16:00,9:19,52,5,3,2,CR,52-5-3-2-CR,128508.2362,512290.3157,0 - 25%,"Edge of field. Ew growth, very small saplings, and raspberries knee height. Dense",Undetermined,,0
4/4/2024 16:00,9:13,52,5,4,1,AM,52-5-4-1-AM,128387.9531,512266.0948,0 - 25%,,Eastern Cottontail,,0
4/11/2024 16:00,9:46,52,7,4,1,SM,52-7-4-1-SM,128583.1472,512634.7629,0 - 25%,Medium age hardwood. Not very dense,Snowshoe Hare,,0
2/23/2024 17:00,9:52,52,8,1,1,SM,52-8-1-1-SM,130078.942,512803.1956,25 - 75%,Dense mountain Laurel ,Snowshoe Hare,,0
2/23/2024 17:00,9:57,52,8,1,2,SM,52-8-1-2-SM,130043.4999,512810.3529,0 - 25%,Dense mountain Laurel ,Snowshoe Hare,,0
2/23/2024 17:00,10:05,52,8,1,3,SM,52-8-1-3-SM,129963.4696,512834.6451,0 - 25%,Dense mountain Laurel ,Snowshoe Hare,,0
3/13/2024 16:00,8:55,52,8,2,1,CR,52-8-2-1-CR,129729.0363,512828.6534,0 - 25%,Mountain Laurel thicket near road,Snowshoe Hare,,0
3/13/2024 16:00,9:03,52,8,2,2,CR,52-8-2-2-CR,129804.6493,512818.0584,0 - 25%,Mountain Laurel thicket clearing with road near,Snowshoe Hare,,0
3/13/2024 16:00,9:09,52,8,2,3,CR,52-8-2-3-CR,129836.1706,512809.8065,0 - 25%,"Mountain Laurel thicket clearing, near road, on slope",Snowshoe Hare,,0
3/13/2024 16:00,9:16,52,8,2,4,CR,52-8-2-4-CR,129908.6206,512838.4501,0 - 25%,"Thinning in mountain Laurel thicket, near road, on slope",Snowshoe Hare,,0
3/13/2024 16:00,9:19,52,8,2,5,CR,52-8-2-5-CR,129937.896,512829.3943,0 - 25%,"Clearing in mountain Laurel, near road, flat area on slope",Snowshoe Hare,,0
3/13/2024 16:00,9:23,52,8,2,6,CR,52-8-2-6-CR,129940.8155,512825.4471,0 - 25%,Many samples in the mountain Laurel thicket ,Snowshoe Hare,,0
3/13/2024 16:00,9:31,52,8,2,7,CR,52-8-2-7-CR,130031.2205,512834.4794,0 - 25%,"Mountain Laurel thicket, down trees bush",Snowshoe Hare,,0
3/13/2024 16:00,9:36,52,8,2,8,CR,52-8-2-8-CR,130056.4019,512817.1213,0 - 25%,"Mountain Laurel thicket thin clearing, near road",Snowshoe Hare,,0
3/29/2024 16:00,7:18,52,8,3,1,AM,52-8-3-1-AM,130054.1112,512826.3081,0 - 25%,Laurel,Snowshoe Hare,,0
4/11/2024 16:00,10:59,52,8,4,1,SM,52-8-4-1-SM,130116.6553,512813.1322,0 - 25%,Dense laurel,Snowshoe Hare,,0
4/11/2024 16:00,11:05,52,8,4,2,SM,52-8-4-2-SM,130070.8356,512809.8353,0 - 25%,Dense laurel ,Snowshoe Hare,,0
2/23/2024 17:00,14:26,52,9,1,1,TF,52-9-1-1-TF,129380.259,513013.766,0 - 25%,,Snowshoe Hare,,0
3/13/2024 16:00,8:40,52,9,2,1,LS,52-9-2-1-LS,129317.763,513000.0184,0 - 25%,Mtn Laurel ,Snowshoe Hare,,0
3/13/2024 16:00,8:44,52,9,2,2,LS,52-9-2-2-LS,129317.764,512998.0819,0 - 25%,Mtn Laurel ,Snowshoe Hare,,0
3/13/2024 16:00,8:47,52,9,2,3,LS,52-9-2-3-LS,129337.8446,512998.7013,0 - 25%,Mtn Laurel ,Snowshoe Hare,,0
3/13/2024 16:00,8:58,52,9,2,4,LS,52-9-2-4-LS,129522.5031,513006.9584,0 - 25%,Mtn Laurel. Samples seem small. I suspect they might be cottontail.,Snowshoe Hare,,0
3/28/2024 16:00,10:02,52,9,3,1,AM,52-9-3-1-AM,129708.1612,513080.8711,0 - 25%,Laurel,Snowshoe Hare,,0
4/4/2024 16:00,9:41,52,9,4,1,SM,52-9-4-1-SM,129487.4345,512953.3148,0 - 25%,Dense laurel,Snowshoe Hare,,0
4/4/2024 16:00,9:44,52,9,4,2,SM,52-9-4-2-SM,129464.8582,512959.7354,0 - 25%,Same,Snowshoe Hare,,0
